,0,1
144,16269.0,-3738979.1982007357
145,18853.0,6667383.55758665
146,13968.0,-2303118.032058763
147,18145.0,-17928.337416413247
148,18880.0,-1244448.6967986717
149,15836.0,1390240.5546853475
150,15757.0,-895752.0055152442
151,16886.0,-6209319.960956436
152,17528.0,2567357.581828787
153,18998.0,1300588.4340960393
154,13901.0,-1564246.326295576
155,13671.0,-811127.4384402873
156,11475.0,2210124.4894769434
157,11186.0,-2039199.495832359
158,15364.0,-3497801.2304610973
159,18662.0,2170441.722280512
160,12061.0,-1132730.7521802778
161,18160.0,5517040.202452776
162,11635.0,15043.728079718123
163,10735.0,-1415551.0634687277
164,19331.0,892540.5821168575
165,15148.0,3124166.761736754
166,17811.0,-1265493.0011547103
167,11111.0,-2760201.1954643256
168,18742.0,1548952.367326256
169,17827.0,2508819.011875141
170,16400.0,-83223.35230849056
171,13712.0,859820.4643583082
172,19386.0,-3388193.1697266647
173,14567.0,-1042673.3393228826
174,14757.0,-380934.69100922067
175,15977.0,-3330085.027607242
176,14966.0,2608785.1121116574
177,12202.0,2586504.5427718232
178,17690.0,3662876.7717093728
179,11613.0,3614538.3618780747
180,10707.0,2458207.1977017787
181,10743.0,-3578255.4803512255
182,11584.0,-388680.0937301118
183,18257.0,4242989.238001887
184,18715.0,2846263.8380062254
185,11820.0,1280566.1506891733
186,12649.0,1992607.1454400509
187,18002.0,-875896.8577782473
188,11121.0,1122619.9579438006
189,19389.0,-1246764.6377536366
190,13939.0,1746180.7622181813
191,12388.0,-1485124.8839229606
192,10711.0,5097920.206857438
193,12106.0,-2843766.6805344587
194,18077.0,-2397321.9246699233
195,15524.0,-1028459.9862929246
196,16915.0,8033041.651929547
197,11502.0,1980162.7943358007
198,17769.0,-3314361.273867018
199,10393.0,-3454518.4859372796
200,17579.0,-4453364.07914172
201,13114.0,1546905.3092246111
202,13747.0,-1629544.0721945567
203,16036.0,-1245220.7426751978
204,18196.0,-3304577.4373630756
205,16713.0,-1975491.3973580534
206,14663.0,2315005.4390902524
207,11663.0,2673828.3683864004
208,18049.0,140121.20443504237
209,14581.0,-150257.6405077393
210,10324.0,2330693.006285336
211,18566.0,1162506.1865218412
212,13827.0,-2382804.2450116463
213,11664.0,2130769.44626715
214,19957.0,1592262.4738800263
215,17167.0,-6840403.450249433
216,17419.0,2724983.21109588
217,16375.0,6234729.236685175
218,17900.0,-286153.5493151499
219,14436.0,4048631.4725856497
220,16166.0,113455.83586296938
221,16009.0,4411752.419564846
222,15658.0,-1462424.3457770734
223,19764.0,1549918.7315393907
224,16188.0,323648.43542698177
225,12546.0,2105513.2219887837
226,10377.0,-1309507.7872868308
227,18478.0,-1710719.7180264043
228,14861.0,-2840913.3377664234
229,12264.0,-193758.8403535023
230,11221.0,-3112194.2424102616
231,13357.0,416853.218834794
232,16070.0,5707125.99325723
233,16220.0,-885617.2101483362
234,10061.0,-153262.88912048377
235,17373.0,211886.3986301473
236,13726.0,-197356.0404022047
237,19746.0,-606857.9194014664
238,19839.0,593078.3554079708
239,11139.0,-1354199.9200013748
240,11349.0,-718920.1567127393
241,17074.0,-2639060.7650796473
242,10711.0,-163427.70635147562
243,19847.0,2518598.4536220194
244,18018.0,-1397425.558156889
245,14431.0,3029520.096663733
246,17724.0,1051692.8681211784
247,14065.0,490281.8010578025
248,19980.0,-1341288.969103333
249,11714.0,5335579.485400557
250,15124.0,-2226026.6140273563
251,16290.0,1663275.7563328017
252,19050.0,543454.5553302247
253,18775.0,427050.0775636388
254,12708.0,-165341.60573573457
255,12589.0,-1360419.6957239201
256,13476.0,-1064849.7355377327
257,19005.0,-2949234.7366307885
258,16495.0,-3485235.968659313
259,13207.0,-1672545.3324742373
260,11493.0,-4248761.111522198
261,15897.0,2392101.0407632804
262,10648.0,-4274438.485579747
263,14869.0,3502940.7910673805
264,12946.0,-5474077.167242225
265,19925.0,-198241.56699054327
266,10251.0,-1500436.707049279
267,19393.0,1584880.7093889145
268,17660.0,189003.84500843362
269,16468.0,140520.1462105464
270,15428.0,-79071.64688311217
271,14792.0,7070373.106182085
272,19894.0,-1008684.952246427
273,17414.0,-2358800.8887649556
274,16370.0,-1793813.2418352019
275,17806.0,2831606.4906015005
276,15313.0,-169237.2018701687
277,12434.0,-3769184.7671574056
278,14441.0,1110305.6150879466
279,16113.0,-3456338.3341974984
280,18568.0,2034494.937480155
281,19103.0,-1923937.4613334206
282,16864.0,-683882.6274401038
283,10040.0,-398634.958436677
284,10546.0,-340091.55303715455
285,10539.0,-1259414.5886431206
286,15797.0,850800.6236261927
287,11501.0,-3893776.593190808
288,18102.0,1351698.1821742842
289,11182.0,2156387.911917673
290,19363.0,-1575506.7461673648
291,17154.0,-3087418.267834709
292,16248.0,-1167380.868804238
293,17102.0,-2485181.0434311354
294,17848.0,-1886657.3970625356
295,16493.0,3693943.6269174237
296,10752.0,1009899.7095645024
297,12927.0,4221951.6727159275
298,10796.0,-2638830.148916045
299,18398.0,-1788431.2630430632
300,11130.0,-822141.8578117777
301,12812.0,1143147.2561137707
302,10063.0,30578.916311314235
303,17507.0,2563589.6196350055
304,18166.0,3050253.275513892
305,11688.0,-1730028.68416559
306,10871.0,2574138.959187491
307,16232.0,-1611213.0370022613
308,17630.0,-2082009.990502137
309,10380.0,2291609.4378953134
310,16017.0,-4023159.9712734157
311,19410.0,1858452.8541615673
312,17223.0,-5709057.12196319
313,14924.0,-568230.1338951982
314,14167.0,-3244501.254188
315,10615.0,-935797.4576572315
316,13143.0,-2384934.1993822013
317,19692.0,814954.4888106666
318,13315.0,-1816154.2065020206
319,18452.0,-1729013.6582235075
320,13919.0,103130.62366760206
321,16983.0,1192348.1553115097
322,15981.0,299208.9912729212
323,11000.0,1464986.2157893272
324,16612.0,1881926.9100072626
325,14448.0,-1304988.8507529057
326,14503.0,-1736115.9263809917
327,16722.0,770655.5674833831
328,19035.0,-85617.80122062053
329,11926.0,824081.6966921358
330,15876.0,3340078.839897929
331,13823.0,393892.1792330708
332,19335.0,40069.06788603904
333,11563.0,1992323.8858353803
334,14748.0,3965869.0332700247
335,10857.0,-264990.2579480882
336,13149.0,-582119.567299799
337,13339.0,-178642.38798958497
338,13373.0,-1116945.4331901595
339,15046.0,2084339.489785774
340,14581.0,-4699606.06014216
341,12564.0,-1067088.0887370147
342,13630.0,-3271881.7381794876
343,18625.0,-127638.17393553826
344,10915.0,-719553.8574463172
345,11718.0,12715.240318794491
346,17773.0,3513167.883414641
347,19390.0,382856.51218754373
348,15348.0,122758.35425208711
349,14501.0,-224739.39213240382
350,19494.0,-193923.98362511751
351,12736.0,6261843.198021907
352,13484.0,-5425105.845376066
353,11690.0,1503895.0291755823
354,12032.0,166701.47771382818
355,11244.0,4479686.921917822
356,15416.0,-2750331.0043377876
357,13692.0,-2567268.9743200317
358,10089.0,-130946.8256979533
359,16574.0,-1213094.2946050044
360,10769.0,-1133649.8557041583
361,10119.0,-4175247.4334654654
362,16329.0,-608019.1347082516
363,18168.0,-3060851.825659546
364,19303.0,-164939.950659792
365,18057.0,503030.6492564812
366,13577.0,-1635798.572629845
367,13214.0,1303293.092063398
368,19662.0,2269151.8399007497
369,11525.0,-4585946.284925795
370,16505.0,-1672794.8545445376
371,18406.0,-196028.7280287869
372,10817.0,-2984364.6630359483
373,15742.0,2604006.227075533
374,12457.0,-2101031.2133533205
375,12088.0,-1877039.9846539076
376,14769.0,1976165.760413074
377,18241.0,-1321563.7225106133
378,10336.0,-223135.37242375876
379,14885.0,1014014.1362654032
380,14026.0,3077429.4548077304
381,15048.0,-1709125.502973266
382,19428.0,-1016478.0570317372
383,13506.0,1008640.0318318075
384,15819.0,265731.88054434705
385,15756.0,3246116.7841137103
386,10992.0,2033587.2958229156
387,15406.0,-1207736.5844211353
388,17629.0,630692.5636097674
389,17029.0,-2140936.4979290226
390,12606.0,756309.4644952803
391,16618.0,552095.9741977478
392,12174.0,-5148832.580708743
393,11470.0,-2204486.5003727903
394,19415.0,221069.20389826017
395,12313.0,-2586184.1788674714
396,12876.0,4676643.113477062
397,12684.0,3728807.7271591015
398,10807.0,-2064095.470512379
399,19513.0,-2172.010567765574
400,11685.0,-2847113.9177590194
401,12217.0,-205959.8856366558
402,16258.0,1999902.9190064836
403,14991.0,1526294.2671414204
404,13905.0,-233917.38329380346
405,15891.0,-4888352.648786269
406,18352.0,-2761329.2858080394
407,16947.0,672030.8920600862
408,18434.0,-1275976.0785590599
409,15397.0,-1403760.5742012786
410,13803.0,-92420.77081490532
411,13261.0,-56171.883602725
412,13743.0,318558.03872441605
413,10758.0,-2878513.3169014878
414,11794.0,1988328.3727859827
415,16282.0,3780531.298789214
416,12094.0,-5166675.298329706
417,12252.0,-501615.90849615296
418,12607.0,2014511.3391479922
419,16776.0,-774349.6301134428
420,16926.0,2177630.906532147
421,11617.0,-290677.98594288155
422,12910.0,-3984239.8610044736
423,12998.0,-4985384.37017595
424,19755.0,-1711003.6018586939
425,19606.0,-3410957.4106744784
426,10426.0,-5835079.301891703
427,16767.0,-3696871.6268406343
428,11136.0,800962.5914690427
429,10475.0,-4206588.867617221
430,12040.0,-357409.3429119041
431,19169.0,-3653377.779469799
432,15891.0,1152145.6907477716
433,18727.0,532139.4077806758
434,14019.0,-335973.6775925327
435,17038.0,2262772.127916679
436,14803.0,-2204862.883869055
437,18183.0,-1094750.7605823884
438,10192.0,1114703.9367059984
439,17680.0,4498600.162666421
440,10280.0,863025.2627401119
441,11149.0,-5200642.120108287
442,10382.0,708671.7146219817
443,10051.0,-5651200.726405153
444,19061.0,-3201257.409191401
445,12836.0,-2017969.7777553257
446,15461.0,-4797537.224867159
447,17300.0,265216.69619475224
448,19093.0,-4394193.78866438
449,18135.0,2780838.227666092
450,12975.0,3533756.0135789327
451,13545.0,960931.5483845939
452,19784.0,-669619.9524679069
453,16820.0,4621176.570361502
454,15567.0,5617217.228563455
455,16394.0,-469222.446332823
456,13265.0,602962.292565423
457,17345.0,-672690.4962368895
458,13429.0,-2769767.544103797
459,17035.0,2713315.284444163
460,14851.0,-1689641.2653213749
461,17078.0,395620.9758964275
462,18705.0,-2986832.164981426
463,14586.0,3665452.8349718964
464,10661.0,-3179761.8098421893
465,12940.0,-119781.40498227686
466,14942.0,-3490669.9031405984
467,14968.0,-333216.35079046735
468,19012.0,2943195.1034682677
469,14412.0,4083080.382011005
470,16953.0,-547168.089558384
471,17391.0,1065583.6858569987
472,11552.0,-712090.5455960914
473,19746.0,3432646.765390241
474,12430.0,1819396.5187645366
475,10303.0,-1581305.6152236715
476,11206.0,247906.7432559615
477,13678.0,-474113.7039649781
478,11329.0,1213504.998277186
479,17005.0,-3445911.6616128776
480,11264.0,-3259473.142133537
481,10441.0,3466722.604079232
482,15910.0,928038.4505661674
483,15206.0,-276161.7522419858
484,16203.0,107264.94514069808
485,13904.0,452294.4335059977
486,11671.0,-516320.0191020646
487,19524.0,-769096.4468752932
488,19398.0,-1846257.0018792357
489,17731.0,193391.60694827428
490,16268.0,-1678113.3241747583
491,18095.0,1835633.2853024134
492,10079.0,-1070380.819866627
493,10868.0,-789818.2597360859
494,17829.0,-1495800.8815086419
495,15014.0,1794834.2354604483
496,13755.0,-1146538.9345666505
497,12323.0,3367995.008139543
498,19996.0,-2260404.957241169
499,12147.0,3015660.29003562
500,16946.0,-1817718.0526583504
501,12829.0,716259.5688668757
502,13202.0,1446906.6791771944
503,16961.0,4194300.4522259114
504,15286.0,15787.459805075314
505,13372.0,2485128.2996511264
506,16065.0,-198960.18481915822
507,14289.0,-2188758.7898498536
508,11726.0,-4300590.418626068
509,11334.0,25220.25384841844
510,19994.0,125126.18140386084
511,16036.0,-1251114.943782091
512,10280.0,487011.82976617024
513,11246.0,555203.0339708778
514,19417.0,2623358.8761564433
515,15629.0,675035.981956884
516,19969.0,-195389.74740914226
517,14952.0,167849.70568231764
518,16606.0,2210954.0748485276
519,19645.0,-1672359.94809075
520,10356.0,-2174199.324448268
521,17621.0,815753.5588877533
522,16204.0,120291.21974047666
523,10996.0,2888248.263444455
524,16255.0,1862713.7466036777
525,10279.0,2125447.174354695
526,13792.0,-3180182.057918466
527,13769.0,177861.4740298256
528,12044.0,684160.9258972389
529,19671.0,1418113.8676100865
530,16639.0,-1558145.382921246
531,18750.0,-289346.9676737556
532,11854.0,2744681.112555875
533,11891.0,-2783303.597223147
534,15624.0,-2892989.836617606
535,13132.0,2472344.8291394566
536,11533.0,1342608.9652684878
537,15653.0,367377.7028791936
538,15633.0,1966414.4219868365
539,16347.0,-751928.790199239
540,18414.0,2637850.5550567466
541,11418.0,-1313960.8173945607
542,18528.0,110495.15620820104
543,11200.0,5213160.360041855
544,13696.0,1173629.2730060343
545,19562.0,994829.3403469443
546,15817.0,-2471381.7773134704
547,16027.0,-459528.75396966137
548,15191.0,3101470.8089921703
549,14416.0,-1157757.2697484412
550,18771.0,-5323379.5906302435
551,15851.0,-216203.56663856484
552,15967.0,2843542.7076636897
553,13481.0,-2749061.1922660484
554,11987.0,2454922.3778295447
555,18983.0,10117.592530558577
556,16500.0,4910329.801482398
557,12969.0,349167.4898873802
558,10978.0,-2851234.441679891
559,16593.0,2992145.9102120455
560,11557.0,670576.5541414567
561,19789.0,-562319.8556958762
562,17971.0,2025005.906885004
563,14232.0,1404973.2428039918
564,12221.0,-425033.10171502223
565,10951.0,397508.29520591337
566,13927.0,3838324.497363234
567,17148.0,-2999091.05070543
568,14344.0,1358477.4059753558
569,17497.0,-967291.1687599461
570,10367.0,-4846996.104755759
571,14951.0,-797432.7581812452
572,15533.0,-6600748.500574154
573,17251.0,-542988.3907355898
574,16238.0,1711410.0446086912
575,10969.0,329519.4949106878
576,15815.0,1924890.4200603096
577,12505.0,-1569583.4511024468
578,15169.0,1882756.7302111192
579,11398.0,-2589920.9895941303
580,15636.0,166589.0269346288
581,18453.0,1868339.980668856
582,13957.0,2821400.3712920807
583,15000.0,-2015277.1699862578
584,11146.0,313407.9509437727
585,18660.0,2198675.0202229754
586,12591.0,1463540.5857008435
587,14769.0,-979176.1859996623
588,10640.0,730465.4012273293
589,13057.0,1097682.1478236315
590,10435.0,2861744.1751094474
591,11214.0,-1595467.4006010331
592,14424.0,-915485.2449187898
593,12318.0,-1201996.427946054
594,11052.0,2523182.752883073
595,14385.0,-2994343.234988754
596,13645.0,5296215.4083159985
597,12827.0,3453876.9039449776
598,19439.0,-3729588.522378595
599,10753.0,-661290.9524230993
600,17027.0,316049.8817059782
601,19113.0,5555765.136347455
602,12845.0,1209423.2446975142
603,12302.0,-3832869.5098737045
604,12479.0,564808.2744008307
605,14312.0,-2394661.8066916657
606,11615.0,998914.5214349263
607,10601.0,42593.79195699421
608,15813.0,-707559.635109936
609,19769.0,-538955.8586400936
610,10111.0,-2201589.1647318876
611,16358.0,2067673.4370242395
612,12116.0,183614.36624179035
613,10076.0,-186559.42874172848
614,11228.0,-1473181.2386757857
615,12571.0,3760670.260879259
616,10988.0,-1305267.3688408697
617,18875.0,-594699.5743072436
618,11149.0,477521.1902407689
619,12013.0,1288323.9036343712
620,10051.0,-2280850.3668916514
621,13227.0,1986143.373498797
622,16414.0,-1457674.0060575546
623,14553.0,1982359.0203980245
624,16303.0,-796225.3465287291
625,15301.0,4059694.962564736
626,12603.0,578941.7335988842
627,19715.0,2819982.5043240404
628,12195.0,474672.3404893745
629,19934.0,-1936161.0591318025
630,13827.0,-7138267.722101391
631,18426.0,-623290.7567244786
632,13425.0,-472083.31869445904
633,18995.0,-287299.55134671926
634,13547.0,3062666.928085848
635,19119.0,-593751.3567068249
636,18272.0,-1465134.0613360875
637,18929.0,1796017.9649760325
638,10755.0,-1262855.81791352
639,18627.0,918876.3185147585
640,15997.0,3786626.36312669
641,14831.0,-3041718.4930097666
642,13015.0,-4165220.0209584567
643,16925.0,1508825.3204443203
644,11914.0,1008675.7110799889
645,17534.0,1522191.56959924
646,10829.0,-69188.73657826577
647,10898.0,-1941359.2774441233
648,10694.0,808535.080692321
649,14507.0,3609988.7228035126
650,18453.0,-578434.8050158662
651,16396.0,-3279781.209261907
652,15391.0,165077.19451564807
653,12820.0,-5585426.475667353
654,13464.0,272141.2407461413
655,16726.0,-3589539.7165463455
656,17068.0,969841.315832418
657,13674.0,2115247.5929657184
658,11806.0,181464.8760312903
659,15996.0,-1773772.9062547793
660,11026.0,-2902444.2954232343
661,13619.0,-4434037.685891299
662,15214.0,-1597984.847400986
663,16109.0,-1198956.6698441817
664,14651.0,-3157708.2900011484
665,14307.0,-1621290.8792882597
666,15461.0,-1059169.1618533432
667,16577.0,-270948.85421688575
668,12335.0,2054947.8965922452
669,18387.0,-5437053.932304669
670,14557.0,-2093053.364050132
671,12066.0,63290.62141050849
672,17724.0,461995.71961091034
673,10489.0,-1207525.434402782
674,12152.0,-2974644.383001603
675,17560.0,393488.8764882268
676,17431.0,-564341.1528375271
677,14556.0,3747671.116051366
678,19340.0,1414098.236922387
679,10276.0,2467493.4475636235
680,13705.0,-2316053.4918946326
681,12738.0,-2592153.5147298323
682,14071.0,-3584591.4982318194
683,11828.0,-1903894.3507497467
684,15292.0,-2791556.429099621
685,18877.0,1858674.3131599063
686,17074.0,260860.12781361584
687,19246.0,134881.1600399091
688,17279.0,383517.9340646544
689,17242.0,85054.21187949405
690,16063.0,-3579054.9027585215
691,18075.0,1678973.9838577886
692,15705.0,-2737365.6497093965
693,19974.0,-1480457.5101551209
694,12692.0,-7394387.112593897
695,11071.0,-2046423.7233257932
696,19726.0,5534964.93448308
697,19527.0,-2695092.3123087576
698,13449.0,-5732547.414592457
699,17955.0,2189555.2695196895
700,10575.0,-2364313.3912803438
701,14509.0,-3653772.224664338
702,19364.0,-681904.2200634442
703,18506.0,-3385865.9517602776
704,13208.0,873227.3054825609
705,18511.0,-971610.4108578105
706,14028.0,-1046664.104538098
707,19351.0,834925.6451926102
708,15305.0,5723814.2299612975
709,18229.0,641966.2891074162
710,18781.0,-1796776.3673460402
711,15537.0,-1107633.264266516
712,12992.0,961498.2999718003
713,16092.0,-1648244.0383581896
714,19305.0,115325.5771992279
715,18586.0,-4217212.161956256
716,13293.0,-2673935.0952819963
717,19311.0,1194101.88799132
718,14552.0,-241591.27205279682
719,15909.0,-1667442.9252326956
720,12594.0,1687200.993146688
721,14086.0,263586.9791312121
722,14490.0,3234979.718124167
723,14619.0,-2707316.2165084747
724,16933.0,219994.52985851772
725,15232.0,2088517.3956248192
726,18652.0,1201943.576721354
727,11749.0,1782775.7036982547
728,15661.0,1406591.3054176727
729,14637.0,1308416.6197712966
730,15598.0,-643914.5825161276
731,19473.0,-2871136.4736296055
732,16389.0,-1347409.4644708366
733,14663.0,3578199.1711829565
734,16152.0,490197.19495294616
735,19061.0,-3629863.8471158883
736,12045.0,-1089242.9398561043
737,15875.0,-5300682.941558725
738,13161.0,3086125.3445540033
739,13925.0,-3996266.7503387034
740,10496.0,-2778487.2844457957
741,17161.0,2090081.2563170504
742,16167.0,-1494549.2769524609
743,13217.0,1715391.398717513
744,14208.0,3919085.232063346
745,16537.0,1786705.618872717
746,10711.0,-475181.0942805803
747,14346.0,1171829.459115352
748,11617.0,862053.683159402
749,12816.0,1152015.2623760838
750,18601.0,2453966.194714461
751,14742.0,-4536321.656302798
752,10232.0,-25508.8506319863
753,13663.0,249781.6159758898
754,10298.0,345620.4719272493
755,17867.0,1109841.1488390064
756,13324.0,-600573.6610400456
757,12526.0,2638748.530460644
758,17533.0,177519.41669320522
759,17526.0,-4414255.82531628
760,12709.0,96582.93770614917
761,11180.0,-1246935.4610401888
762,19680.0,4440032.120553673
763,19706.0,-3467111.4184408425
764,18541.0,-1388930.0006929876
765,14016.0,-2867054.376784122
766,18550.0,4350007.178549309
767,12362.0,-9451790.296001969
768,10799.0,209420.81531800213
769,15604.0,-4403356.66219976
770,15704.0,-2368352.6762025887
771,17552.0,4624812.361683851
772,13243.0,2480342.881739095
773,14040.0,-1934167.3429173913
774,19201.0,306892.2777215431
775,16771.0,3704819.870475567
776,14147.0,310199.4093466888
777,12120.0,1701286.6866802564
778,16933.0,-2325435.2498530205
779,11860.0,-1483927.2686285884
780,19132.0,-2021634.7383731836
781,12588.0,900514.2243359219
782,15076.0,614819.1485100613
783,18111.0,1985591.8772109062
784,11111.0,5202589.7085350435
785,14851.0,4054461.086234259
786,17359.0,-3246518.1736663547
787,19462.0,-3114358.1026903735
788,15694.0,-1131548.625546598
789,12093.0,-1710941.240693647
790,14207.0,5337513.725092278
791,18265.0,370196.6812204501
792,14318.0,525359.5937779718
793,12580.0,-1279295.8365473137
794,16994.0,3219863.3829700076
795,10980.0,-248501.89137258276
796,11967.0,1722497.2930458288
797,19558.0,-4014100.53356374
798,18115.0,-1416886.9049621692
799,11558.0,-1360016.1100967543
800,16928.0,-2923366.80192737
801,11457.0,1026555.8086707286
802,12892.0,-1643532.7890795
803,14745.0,-682898.0417719902
804,10863.0,1886366.0488183924
805,12425.0,2173890.2184161493
806,12884.0,1641296.0104622554
807,16658.0,5235810.473277733
808,12060.0,-3213153.1779059717
809,10833.0,1920252.5699407314
810,19411.0,-2740221.662891939
811,16067.0,2844247.0143324854
812,13564.0,-2539929.8961231722
813,16942.0,-1519667.9280266494
814,12380.0,3820178.500389527
815,10378.0,2016699.7030535096
816,12804.0,142152.6866238327
817,16206.0,-1792864.615818228
818,10931.0,-4994295.086162585
819,19419.0,567575.5192240847
820,10211.0,-2100198.7142557027
821,10210.0,2246674.6492759828
822,16714.0,2944328.4433390936
823,17531.0,-7661.6052177101155
824,16494.0,4255088.686701413
825,13429.0,1626252.219609894
826,16678.0,-2485220.6302784514
827,15864.0,-1490264.3032048082
828,14807.0,-5318114.7482304815
829,10890.0,-2452749.832717452
830,11955.0,1053211.2080857602
831,17976.0,-1112266.3390194555
832,14197.0,-2224588.488500735
833,18816.0,-2372008.2148768026
834,14189.0,-2510827.342563244
835,17425.0,4139113.2085298505
836,14638.0,-3784680.5596759734
837,11848.0,682579.7470965264
838,11570.0,4787438.282420185
839,12765.0,1240234.8992409469
840,16952.0,2726459.5026522498
841,18628.0,3074817.2718240633
842,19705.0,2890747.4686869467
843,15947.0,919241.792818267
844,11455.0,2033557.6976681787
845,15863.0,2857075.559350139
846,10006.0,1051805.2116214398
847,12088.0,-971483.5472940811
848,18419.0,381590.0544805655
849,12836.0,-1663099.4306478852
850,17688.0,2076728.6746032233
851,17729.0,456873.2379177091
852,15816.0,2317891.0447882414
853,16894.0,-1193857.1862223467
854,10453.0,7917437.777873756
855,12517.0,-1664453.7604988425
856,14992.0,-1404466.2180293857
857,16374.0,-6525721.715932345
858,12027.0,-1679829.3333588976
859,12115.0,750024.4594628444
860,11011.0,166968.41255988218
861,12144.0,-794159.5441764059
862,19724.0,-551706.6649474908
863,11509.0,3228261.6905242824
864,12873.0,-2266199.7643464506
865,14938.0,651804.5781073564
866,19008.0,1630537.5756924727
867,18592.0,3164131.7139832014
868,12098.0,-816075.5428378682
869,13338.0,1057660.1729374048
870,14794.0,-4512092.6935942955
871,18222.0,-662507.6719649391
872,11113.0,-800428.5690292987
873,13136.0,-286638.3052977472
874,18437.0,187151.4726572111
875,17826.0,-3359682.523451785
876,17077.0,-4467536.768161138
877,15437.0,506699.0937667585
